201,190231718467,151162849
202,190755380182,471807092
203,191880023516,191340560
204,192502540869,869161066
205,193201797470,94779735
206,194070831458,490021050
207,195864753728,477719194
208,196262250676,161547569
209,196686825554,258167099
210,196726672044,42176482
211,196866809723,116331422
212,198682959860,148089080
213,199488897266,681391179
214,201293458646,237571123
215,201309057172,29701087
216,202057366557,478718579
217,203949090765,35673584
218,205050985668,32206383
219,205167841685,212255403
220,206074891653,47541819
221,206188640504,254832781
222,206528171603,236422533
223,209009476964,371640881
224,209305819781,1228522186
225,209365131579,7215720
226,212099237464,472398795
227,212309774178,185510243
228,212650146171,1126294851
229,213840158376,431568834
230,214227124440,303176491
231,217649371270,296688074
232,217800053867,75384158
233,218784365235,72372278
234,221000776945,143114123
235,221190236717,510847822
236,221930216711,532872266
237,221946121187,900358860
238,222359954483,10159246
239,223553584199,78327649
240,226391717581,68540724
241,227346980971,1123106002
242,227533011394,985161641
243,227600983494,19048354
244,227605509540,350983553
245,229805151147,225789513
246,230749614820,66076714
247,230868061356,546485581
248,231622390664,776474847
249,232869195716,867084147
250,234077529117,348508876
251,234443024345,823366129
252,234779728355,1410322701
253,236482178198,45235918
254,237335090748,2716626768
255,239713001468,366129223
256,241548094673,826996404
257,242843385097,48045933
258,244090144745,865081315
259,245521599130,367172696
260,245586440417,178535125
261,245642798988,415820050
262,246305406657,363920195
263,248611467501,334915807
264,248696390090,416265181
265,248840145112,15817268
266,249426148088,276134597
267,251106557633,232235973
268,251204100015,1374394135
269,251384764175,42177199
270,253753679461,40181484
271,254645343149,168529520
272,255055181534,109302026
273,255583401497,751156794
274,257569214650,48454301
275,259607564356,310487753
276,261641551785,516061625
277,264405213595,232497462
278,264545981349,1032911535
279,264856675268,607796896
280,268210707893,106810248
281,272014839091,51355277
282,273144590061,135161222
283,273172297025,175901414
284,277415962580,94238845
285,277951418453,98030912
286,278309691825,516410152
287,279236885728,596650610
288,280311842723,442655233
289,281150851636,648727897
290,281667707472,2278574539
291,283856899765,671921795
292,284656029329,262813645
293,284678966501,83667279
294,286397428278,65485182
295,287570041975,268938690
296,288121073024,696943444
297,288194346128,376738435
298,290999745089,721377141
299,294154507173,855639392
300,294790333410,249902032
301,294792762405,84312084
302,296390815035,624518578
303,297143344964,142584483
304,297228361368,218084671
305,298159269300,304178161
306,298843290855,688727265
307,299427984645,566725348
308,299432652566,674858162
309,303347246679,115692316
310,303457746630,768757807
311,305966503341,107726752
312,306355722414,246334006
313,307782907746,26287935
314,311669623663,446326327
315,312603898072,1245933
316,313797989463,37445895
317,315056234437,143725745
318,315454364504,18668236
319,316622403891,243037367
320,317033330255,806422223
321,317281529182,1734126393
322,319099121077,435659010
323,320373984520,374889825
324,320554161392,558152377
325,320629465246,129668884
326,320640152206,23303231
327,320878164843,511031373
328,322396080039,488334985
329,323057561530,2064692077
330,326830642987,95602077
331,328991155339,1045342435
332,329966548146,527272539
333,330038293609,858240089
334,330979251234,50512216
335,331394675097,774668458
336,331432257850,166423461
337,331439400407,521498870
338,333292097283,121903062
339,333321909015,7869243
340,333387167580,464875364
341,335491487139,305208353
342,337066175534,79697295
343,337196840984,132378047
344,337535257914,699767458
345,338531273770,43527430
346,339450461737,72889631
347,342859943114,283995831
348,343772436770,447205764
349,344271367724,1803873
350,344789860580,149070609
351,344911254798,1153022407
352,347509712283,108616695
353,347687527286,172764606
354,348037103413,334389957
355,348452706590,43690066
356,348840438625,1173113086
357,348951982840,32772700
358,348983979629,402032486
359,349169776766,9154349
360,349632491222,1761089823
361,350927026870,2427093470
362,351298519969,937543697
363,352645897728,1011343244
364,352671365844,423000546
365,353000485761,497127069
366,353182233810,476895042
367,355570727320,584814063
368,356354638518,2203501815
369,357022342002,78907208
370,358230510776,85557761
371,359574338688,332329152
372,360343420854,435181121
373,361856331589,246892646
374,362911785874,222842377
375,363314576495,177029472
376,363353670831,909492696
377,364240695248,585159666
378,364363495717,18441857
379,368092051524,445400125
380,368907917148,551654585
381,368956495873,208613223
382,370886763995,254373897
383,370970315529,308123422
384,371866868631,628411179
385,372859408837,54118321
386,374444875757,860618108
387,374574648635,516880503
388,376387815253,188890739
389,377620219835,1253951208
390,377959642943,678307981
391,379112380529,86537793
392,379596730261,170100119
393,380139766418,1856539707
394,380179556238,140970211
395,380441328273,180387696
396,380752315406,385976985
397,382288279190,721979857
398,384818470437,931989147
399,385225725799,608129459
400,386371289743,617137892
401,387059683136,472318701
402,392023938967,290639401
403,392806752782,135732086
404,392920012897,184797714
405,393362504554,1605738531
406,394194899728,975506376
407,395359604661,524314244
408,396145054729,44366252
409,396610943184,80483007
410,396966155771,13318346
411,397247545406,106685947
412,397645905895,721050747
413,398383656997,61730498
414,398794897832,235334004
415,401721428839,72167905
416,403148069959,747113014
417,403264209029,245795021
418,404257562827,1191956541
419,407765547984,908427763
420,407792727361,455400551
421,408496575638,658326207
422,411227494950,169893164
423,411817786767,1205784780
424,412325254569,100354529
425,415179245402,213861026
426,416194106009,44912416
427,416541482311,9066800
428,418577886160,906380110
429,418613974689,918787400
430,419638485954,263692921
431,420197894973,18786110
432,425024378923,151620824
433,425711074091,759038896
434,426827537306,1268926747
435,426938448585,691575718
436,427103325249,1389527412
437,428736509869,882665881
438,430622021820,80868718
439,431053843550,2307446409
440,432161439976,147300247
441,432401961579,288470160
442,432591524831,1150730412
443,434630740324,481846524
444,434673821904,1031808682
445,435104590779,117582259
446,435961691085,935750181
447,436471134498,4214059882
448,438078125431,1196115180
449,439053253082,1443725178
450,441006946466,267010054
451,442224358372,91009264
452,442304067784,110600477
453,443195038650,194566957
454,443348618352,201809825
455,443852089451,1330179915
456,444085850364,193309321
457,444131921758,105001263
458,444231402040,101055894
459,445731191528,837064971
460,446514086039,400292438
461,447193883040,282396185
462,447957317207,787076474
463,448332355278,29129860
464,449119455121,376215442
465,449333941231,143233198
466,450795495428,542484100
467,450880536581,326152013
468,451457422988,421449064
469,451841817430,119568030
470,452352750621,332687298
471,452674188979,117217334
472,452761928332,932349869
473,452804535584,20659331
474,453189180821,797213334
475,457785187900,1564132085
476,457959032568,977144539
477,458805573426,133674241
478,459477880185,1370973306
479,459523238831,296402132
480,460309037232,181986801
481,460949269369,59497765
482,463250882728,179915459
483,464023904028,448157700
484,464220017585,11233894
485,464248267786,162132356
486,465093455067,904858045
487,466300703477,264652970
488,466431768645,25227076
489,466896434841,601600239
490,467589222790,38649221
491,468271280866,675537607
492,469213964296,878701413
493,471280286877,429105331
494,471375974214,363396793
495,471598162518,1018466502
496,472037687542,1124247415
497,475904099570,285631608
498,477325930335,1485950845
499,477440090637,34399055
500,477900198154,489070739
501,479041444316,969257127
502,479345630193,4335426
503,479412572165,652972139
504,479999157171,446083391
505,480862645415,342110743
506,482808285188,74661549
507,483238225670,324626831
508,483493172483,1072426532
509,484386450984,64175653
510,486167888122,145080648
511,486343275853,129795217
512,486733997007,1087550593
513,488585149824,502103330
514,490257317701,615091701
515,490525644986,406308354
516,491324997236,96565661
517,491834833401,1051503633
518,492129740457,477867868
519,492246500598,176003964
520,492749461226,518394786
521,495953091394,34063325
522,496090302634,125959870
523,497360755920,160036037
524,498422238648,25634108
525,498445995705,855312402
526,501326765629,478988980
527,501692183975,404193137
528,502221775250,182342254
529,502462712878,365796694
530,503935438818,324111209
531,503983325700,38196544
532,505137911734,917507719
533,507220127407,70828067
534,507452382396,149484024
535,507562399812,39639257
536,507604995438,75632658
537,508683387843,361855156
538,509414130775,389006777
539,509789058710,1459935805
540,510309060158,320650695
541,510850562480,714589268
542,510918361804,112608343
543,511224581334,155380073
544,512105302437,252526542
545,513741926510,1314219695
546,514096859202,38840394
547,515103905867,416018212
548,515127665725,618513784
549,517642426220,71569372
550,518597733905,143471355
551,520484542111,506475405
552,521412077538,310725889
553,521734850080,813605988
554,523128703592,102397928
555,523848378199,92704875
556,525455198535,450922684
557,526575189606,108305538
558,527102003454,94206056
559,528361079381,283058934
560,530820810896,70238697
561,531862692278,12672959
562,531906999884,511849415
563,532515792865,163171243
564,533240038352,139954230
565,533881473459,508834977
566,534245903238,56206676
567,534604903387,1311563137
568,535246299859,2870008496
569,535343750798,128344592
570,535530604027,387451871
571,535553161570,54503229
572,537414338295,267475709
573,538264843885,574715288
574,538433930858,311787222
575,539037024734,386100761
576,539659679068,272313745
577,539674520718,80890311
578,541285357269,491989802
579,541622587394,488336461
580,543492214175,167339720
581,544241559909,259847884
582,545084153570,910531739
583,548070720677,593625763
584,548487794875,1188720094
585,549340354065,1681584985
586,549388198450,1999660787
587,549445185121,792563986
588,550218130598,6673694
589,551223161544,1130675492
590,551900586790,140052993
591,552314631262,373294589
592,552715301614,1117766283
593,553195941352,1489041591
594,553933807762,957907147
595,554190598803,19014000
596,555061214938,238808829
597,555651320485,608937068
598,555804097110,573803201
599,555858333270,1828017829
600,555999587548,428058182
601,556608980244,73103805
602,560685164793,272544249
603,561836166713,40503018
604,562808381100,545191096
605,563663985496,173693435
606,563699507329,178553055
607,563705033029,310470163
608,563735054297,117240604
609,567501635756,186209427
610,567980857187,9899774
611,568693645909,882623989
612,569179100149,59549638
613,569561496923,121413839
614,571695367503,180559897
615,571994406875,391875549
616,573784049143,2049473793
617,574194308436,669219474
618,575842570170,375549364
619,576597695231,711657361
620,576620275775,928049763
621,576955032701,181887880
622,578261852573,26045474
623,581049526459,96861569
624,582238129338,9574402
625,582883066988,729459913
626,583821238839,92389710
627,585212477719,103770935
628,585253158306,542600188
629,586508279314,112841782
630,588945347898,394586861
631,590137156461,241779964
632,592132069086,5084658
633,592355793665,2695552
634,592976431690,141441329
635,593788095088,479359847
636,593994460129,1228301195
637,594084049350,54378518
638,594095230233,433668824
639,594508465262,165677324
640,595566280944,663075891
641,596875211514,441670698
642,598090623762,1435055894
643,599657728572,37821080
644,601368354298,341484344
645,601658573031,846031527
646,601865008204,15083750
647,604690246411,509694826
648,605696627702,99957796
649,608101111296,290267865
650,610357751486,1438080799
651,610380874062,417744620
652,610716891086,347382492
653,612164141127,1520411179
654,612745235044,1248788304
655,615910837157,214981871
656,617282055094,1870883384
657,619046853594,1604722246
658,621097028733,290797582
659,621351231588,311450616
660,623343031330,262262486
661,624744245349,54190511
662,624917672803,71757102
663,625651569954,113661923
664,627323964972,432047940
665,628229005061,186126155
666,630692757384,73738203
667,632086904804,273599283
668,632493582251,209473361
669,633326121240,152037144
670,633342607018,374066650
671,633343484765,258709189
672,633387923197,335730989
673,636442002600,416221365
674,636551725877,220448554
675,638660836686,115512594
676,639087151418,183221692
677,640230216598,108606875
678,641829107858,764693123
679,641845931576,547761171
680,643491728624,2023054377
681,643650301491,977854342
682,644388452845,216302294
683,645949936844,183118102
684,646048409589,628109923
685,646399999543,563347099
686,647464710154,27230526
687,650926762803,337470691
688,651946180493,484755347
689,652111208887,2255967093
690,652194965906,558787752
691,652626207825,37635778
692,652652254916,115597716
693,652874648074,1082208501
694,654724359662,3523403037
695,655055977595,273531567
696,655437389523,176457043
697,656526722547,572887753
698,658260540259,234388665
699,659382502352,873932211
700,659694460781,973610815
701,659730239181,605018681
702,660941145833,1349769018
703,662055065354,354725665
704,666742508807,343185823
705,666840256843,592058217
706,667592820718,408100595
707,669158790779,2426787491
708,671257263402,160839094
709,671800236194,259979222
710,673165961293,425618044
711,673868592858,1155324386
712,675706234839,667294292
713,676773908403,10475097
714,678741328915,1577505247
715,678853817651,43508908
716,679218988261,580294702
717,680976042845,852749545
718,681176241825,93392453
719,681205508565,638635075
720,681367771508,326411717
721,682203301110,250036422
722,682286846025,1589876629
723,682370182403,55574145
724,683256693195,119369235
725,684078571308,24874838
726,684830691084,73023516
727,685318417162,508158842
728,685654690956,663721677
729,685906724373,291651124
730,687335662208,224998049
731,688378595573,84157097
732,688673379214,414847360
733,688979474487,209249890
734,690153370154,189777118
735,691603997937,223118626
736,691878966624,441498088
737,691934066662,666023904
738,693413586040,2026433196
739,693628816273,73617541
740,694853196531,292388327
741,694971139132,959415074
742,695183212149,10568459
743,695367902197,776011632
744,697955432457,1079792201
745,698152860094,32273861
746,698744154399,1374931532
747,699498248396,541507801
748,701636956835,88457505
749,702082924635,139595943
750,705787913512,832557546
751,706221541785,1939053858
752,706793795090,791292687
753,708711565554,148885209
754,709143634486,575872637
755,710225194093,1600314111
756,710633687643,302800703
757,712302565472,385173221
758,712354976709,104200794
759,713747683803,920955849
760,716149415653,516404614
761,717242091407,226000774
762,717585756859,3759037
763,717990749563,179269639
764,718116974755,625599284
765,718213691924,134471720
766,719670507828,222744573
767,720635954247,137547162
768,721426830637,48570477
769,722419032967,329770836
770,727330470511,148152545
771,729475280521,326627388
772,730437912970,484624811
773,732812026109,197412799
774,733070573374,955678350
775,733285374397,374659739
776,733378319660,1286928627
777,733652511581,1002314533
778,734970608425,917412470
779,735128928478,135901832
780,737127355873,33356427
781,737643240984,336122752
782,738078483195,136401313
783,739570714114,558402304
784,739920499911,223538253
785,740017974812,44269467
786,741017563858,393333781
787,741763797588,432424054
788,741959650465,432764895
789,742931705167,482817827
790,743561862755,1032821967
791,744506875834,639607686
792,746133525976,342252538
793,746497905393,441488346
794,747745736112,547409150
795,751544233772,907625061
796,751848251237,32418501
797,753409506530,802325192
798,754557688328,108749713
799,756458548827,345180599
800,758251787994,472726207
801,758706184865,235629589
802,759971037319,228280991
803,760099820573,156252101
804,761117733039,302487266
805,762024367433,719102454
806,762914239011,93433155
807,765723071379,919701224
808,766461525149,933867363
809,767920486980,695335668
810,768109293893,237035184
811,769030334170,562296584
812,770282498864,129718920
813,770991424373,293321179
814,771739877489,124601319
815,772658240751,1277837123
816,776373420823,506590915
817,776767636040,937749566
818,777916633008,600416580
819,780152078142,190156238
820,780685834367,51454562
821,780722180191,594032199
822,782932290680,28110301
823,783683378477,189118937
824,785140780759,66286317
825,786800892099,96210368
826,787690860655,327345495
827,787960397933,934332129
828,788887880128,402880351
829,790292343014,11636091
830,790659603508,1272540843
831,791094380892,339381276
832,791561526100,689668703
833,793401502614,192128090
834,794404281055,103154863
835,794736736738,1437785296
836,794947189134,945950827
837,796046996737,1186523590
838,797430145123,293087417
839,797509262663,192359701
840,799847074088,278651599
841,800240058128,233291487
842,800653771760,1614908275
843,802259463731,212098557
844,803127885073,84993328
845,803876882549,753563689
846,804027702032,234537819
847,804984782982,525224639
848,805697736864,534432311
849,805729731339,574201278
850,806441928002,16348881
851,807633633172,464153751
852,809491734113,464111391
853,809680321259,380261609
854,812887555626,430621089
855,814721778872,500528795
856,815515523137,714801321
857,816041635892,776929821
858,816428444236,559012983
859,820313858041,243756426
860,821263552362,52118819
861,822209931310,21260269
862,822675774289,200800707
863,822717182411,1076830896
864,823326048148,975338777
865,823573911385,314825571
866,824167083243,1945206338
867,827192764611,270170309
868,829083369651,2626403147
869,831139255531,130946163
870,831336143119,911815742
871,831641186304,322465347
872,833089808192,405820615
873,834996718028,545151339
874,835368541111,1259123008
875,835615719739,301373823
876,836567621615,241146038
877,838298433802,541575151
878,839931786947,604688708
879,841295337673,89466314
880,843343457629,191130620
881,845826448936,365724798
882,845916777893,1311739616
883,849038087113,1135083810
884,849346073459,2309014252
885,849376549445,1529684207
886,852503462311,468528239
887,852641528513,240322738
888,852685844852,805799555
889,852924905292,451096216
890,854428979582,809483913
891,854904876559,237096208
892,855073625768,102368672
893,856464729452,2399712021
894,856940416026,95882937
895,857514630016,288610185
896,857572491473,1351298565
897,857792682173,805803034
898,858326324314,1212333875
899,859210345569,104221489
900,859858057479,253383355
901,863078778402,1039075272
902,863079556059,412429997
903,863088647685,51251650
904,863259550761,461619453
905,863842823364,40131049
906,863967136620,258693819
907,864024278925,2127574
908,864778553623,1137004081
909,866858057447,39479780
910,868602160844,375492800
911,868891461613,97788230
912,871016787003,67277876
913,871076560919,169598518
914,873528995404,141064137
915,875035174224,389405596
916,876419751601,1017149562
917,876916530090,1378716639
918,877259832849,585792331
919,877380394839,77691447
920,879187961914,239722528
921,879271816577,1044789175
922,879528424136,140731607
923,880675574857,321702185
924,880902679167,145525320
925,881647882974,1853526390
926,882036503622,1247029988
927,882953634662,206322680
928,883452039047,128533691
929,890055454942,197239485
930,891033123153,930950631
931,891228302185,226732998
932,891276505839,233213294
933,898233011382,838374742
934,898524502573,743483334
935,899150815662,210213363
936,901150971375,511081408
937,901300013095,497718763
938,903703876172,371693238
939,904131741005,127208535
940,904146844620,323839077
941,905178006672,498828714
942,905214338312,271145806
943,908466158484,194050078
944,908530395274,186884439
945,908754818124,140227410
946,908773183587,1216693291
947,909929877090,1000146745
948,910936973780,2716146967
949,911843122501,722293952
950,911917956043,576239166
951,913444748039,175647691
952,914216390028,479239512
953,916112999577,578582151
954,916950192782,565737258
955,917122381420,176628473
956,919333111877,357069703
957,919750580620,616673386
958,920780341140,98910209
959,922399042530,78965808
960,923301041673,484750189
961,924593439232,62144263
962,925194910357,591733361
963,928161148634,297356435
964,928862404582,14879359
965,928937352592,390122745
966,929207013782,813373898
967,931632958035,483405820
968,932919808383,460358132
969,935353612017,56510607
970,935716203126,308828501
971,936632870558,264138436
972,936953667929,1402901899
973,938764859325,289262503
974,939227114320,393899359
975,942200728759,402663484
976,943330947241,122722974
977,944051929075,595038777
978,944260141399,38942423
979,946976461207,285890511
980,947745712097,587513796
981,949410992862,223034982
982,949612685942,1023548812
983,950400139255,95797641
984,951043918057,945735271
985,952653264046,241979539
986,952695179732,22288038
987,953532971427,916036937
988,954762903207,35803623
989,955798249558,435549924
990,956790667496,432178606
991,956944294865,871530384
992,957155705105,106065699
993,960806027257,842790790
994,962610522639,849767834
995,962916087202,89361169
996,966588878444,376551081
997,969192309443,736210030
998,970070744686,1456436884
999,971399825841,266197247
1000,971816046563,308009962
1001,974400698204,187233050
1002,976058413002,167113235
1003,976759967899,324250510
1004,978660414414,604766908
1005,979541637810,596877615
1006,979714150530,392460768
1007,982676621469,288176561
1008,987620153420,1801924336
1009,994816374306,17185713
1010,994828711940,825291585
1011,998297008928,144897571
1012,999415618203,133634320
1013,1001267351324,619099065
1014,1003104871450,1646378771
1015,1003239731515,2015733668
1016,1004914809971,1360562106
1017,1005712189500,44773351
1018,1006588800654,483872196
1019,1006867946539,552489110
1020,1009143010157,829527309
1021,1011658768704,152196155
1022,1012251066874,20572364
1023,1012492152242,111214832
1024,1012608440746,608657795
1025,1014032838382,146604215
1026,1014465893016,634909164
1027,1016625451807,251685578
1028,1016865533409,396533434
1029,1022785402639,73827422
1030,1023850883426,244042848
1031,1025671623522,976736528
1032,1026503507421,537946200
1033,1026867515515,144562779
1034,1027427756428,3916944
1035,1027583795581,391845827
1036,1028681613633,5769025
1037,1028693991680,199586846
1038,1029554175201,463575931
1039,1032656904303,63880348
1040,1033517416193,253483603
1041,1035822212014,742095664
1042,1036650691473,1201609740
1043,1039420437023,86350435
1044,1039743962106,1493668841
1045,1040252571673,413373982
1046,1040615513577,375682901
1047,1042820389024,233391381
1048,1044273428485,79262442
1049,1044431431176,57547570
1050,1045381647436,161413138
1051,1046177703420,167329276
1052,1046693756839,123198639
1053,1048152262420,487159509
1054,1052001941328,73814970
1055,1053469370136,268007567
1056,1053557814781,288733276
1057,1055230438290,551107843
1058,1055635934296,183529879
1059,1059328803404,259378480
1060,1059869875089,805171173
1061,1061501342504,128963448
1062,1061635256852,322881860
1063,1062986308008,17893399
1064,1063269103365,2011516861
1065,1063454614278,916831511
1066,1065253008361,786308608
1067,1065410836521,754629040
1068,1067661341427,1068119354
1069,1067799333615,244609153
1070,1069901382652,426855151
1071,1069975346520,722346684
1072,1070486661325,141138799
1073,1070994143350,2469402924
1074,1072287847812,253824386
1075,1073124388947,233155622
1076,1073563412438,438295733
1077,1073987664567,759289161
1078,1074922100531,541327205
1079,1074937479324,215957475
1080,1077208730307,101458729
1081,1078727338827,115996794
1082,1078881475313,313107754
1083,1079743015140,52936360
1084,1083815005335,162196131
1085,1083871275553,541108830
1086,1086228419694,819299166
1087,1086787698025,290702365
1088,1087372121215,801044648
1089,1088425139165,1222703655
1090,1088569201334,278661289
1091,1090079472626,468255180
1092,1091592669017,221551641
1093,1092132586754,28437684
1094,1093485997636,368116787
1095,1093914920899,59662689
1096,1095337899092,144145761
1097,1096472221407,13370519
1098,1098319173026,529662569
1099,1100253986232,301792136
1100,1101827521798,1429503136
1101,1102024721770,30498400
1102,1102577285084,263984371
1103,1105347158789,75671538
1104,1107196384799,536065336
1105,1110389101495,24047261
1106,1111691178566,38164849
1107,1112326255794,353732054
1108,1113862189307,48540790
1109,1116340446337,369947017
1110,1116548210288,135174738
1111,1119434686881,488428628
1112,1120587567362,213210116
1113,1120889902946,537557694
1114,1121769043029,469371616
1115,1121873170331,787770813
1116,1122269982927,706760304
1117,1124833783484,161742312
1118,1127870001152,400032562
1119,1129041462692,112064352
1120,1130256468463,569691099
1121,1130705241127,157716609
1122,1132492443965,148377981
1123,1134100625301,60430520
1124,1134571976356,43281901
1125,1135914705948,412053060
1126,1137734433192,64064760
1127,1138792324865,493314967
1128,1138909218031,133703172
1129,1140848982096,299521352
1130,1141390693476,465601234
1131,1145325102320,1285846379
1132,1145962996534,1277548268
1133,1146481454179,305206631
1134,1147213160813,133407666
1135,1148587574726,1940678501
1136,1149820863319,27441925
1137,1150307211112,433471028
1138,1151485309365,102707411
1139,1151571576220,677657620
1140,1151578571734,475193184
1141,1151588614129,316518085
1142,1152673288838,316740570
1143,1153264963397,598294159
1144,1156826830127,3243888204
1145,1157025971478,235481290
1146,1157660551336,172255622
1147,1159903110780,77844482
1148,1160708175780,465015201
1149,1161699067735,2855842030
1150,1163876335507,294681221
1151,1163963562416,355978999
1152,1165048747350,954091837
1153,1165279594399,443081169
1154,1167937724083,221923750
1155,1167988450981,180064072
1156,1168543503537,920588795
1157,1169024674192,1097062232
1158,1170008015712,458765031
1159,1170948113689,3584001
1160,1171047440064,1580857727
1161,1173229452585,682468782
1162,1173498203719,494168415
1163,1173980101911,279254843
1164,1174147156707,965382640
1165,1174400932356,683375005
1166,1174559373609,1172992600
1167,1175493679622,56320569
1168,1176972420533,872501279
1169,1177141866200,980641911
1170,1178510943855,609817155
1171,1180100324845,706677458
1172,1181237403983,670495725
1173,1181357859473,109708192
1174,1181769633778,293141556
1175,1183193167445,56684942
1176,1184310882410,551366622
1177,1185825268645,352119664
1178,1188004474890,513023519
1179,1189036725108,131772065
1180,1190451255533,708293871
1181,1190566550418,172760316
1182,1191259410044,59145242
1183,1192169049687,4648168
1184,1194446303199,139804564
1185,1195655807277,187093331
1186,1197285211835,707663446
1187,1198388575595,109847051
1188,1198946989451,40809071
1189,1199163744971,185868047
1190,1199799765816,21632096
1191,1200142588630,292942444
1192,1201533908383,492148199
1193,1202107574196,345813286
1194,1203518403898,240730202
1195,1205202444595,702836873
1196,1205658656236,318228559
1197,1205831082295,353678061
1198,1207630440770,419203819
1199,1208190175442,47406935
1200,1208857344847,1181452613
1201,1208980485145,961844284
1202,1209405486430,107664236
1203,1211847523248,631060269
1204,1215034196154,1045409167
1205,1215886946342,418831804
1206,1216260918440,512608169
1207,1219059284800,324014095
1208,1221453469309,273907298
1209,1221615673330,881557485
1210,1223861971578,92251530
1211,1224139366009,848093746
1212,1224412108781,40750094
1213,1225307444208,650245411
1214,1226392516942,2141547254
1215,1226811904028,51025194
1216,1227162151221,60963650
1217,1227794397508,308935227
1218,1228204831407,504829937
1219,1230050798373,124523544
